#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AAK1	AGTR1	9606.ENSP00000386456	9606.ENSP00000398832	0	0	0.500	0	0.499
KCNAB1	KCNG3	9606.ENSP00000419952	9606.ENSP00000304127	0	0.060	0.500	0	0.509
KCNAB1	KCNH5	9606.ENSP00000419952	9606.ENSP00000321427	0	0	0.500	0	0.499
KCNAB1	KCNH8	9606.ENSP00000419952	9606.ENSP00000328813	0	0	0.500	0	0.499
KCNAB1	KCNQ5	9606.ENSP00000419952	9606.ENSP00000345055	0	0.060	0.500	0	0.509
KCNMA1	KCNN2	9606.ENSP00000286628	9606.ENSP00000264773	0	0	0.900	0	0.900
KCNMA1	KCNMB1	9606.ENSP00000286628	9606.ENSP00000274629	0	0.292	0.900	0.702	0.977
KCNMB1	KCNN2	9606.ENSP00000274629	9606.ENSP00000264773	0	0	0.900	0	0.900
KCNQ5	NCALD	9606.ENSP00000345055	9606.ENSP00000379256	0	0	0.900	0	0.900
KDM6A	LEO1	9606.ENSP00000367203	9606.ENSP00000299601	0	0.243	0	0.270	0.423
KDM6A	TBX5	9606.ENSP00000367203	9606.ENSP00000309913	0	0.292	0	0.739	0.807
KDM6A	SOX2	9606.ENSP00000367203	9606.ENSP00000323588	0	0.420	0	0.384	0.627
KDM7A	SND1	9606.ENSP00000380692	9606.ENSP00000346762	0	0	0.500	0	0.499
KHDRBS3	RBM7	9606.ENSP00000348108	9606.ENSP00000364639	0	0.420	0	0	0.420
KHDRBS3	SERPINB5	9606.ENSP00000348108	9606.ENSP00000372221	0	0.292	0	0.414	0.567
KIF13B	KIF21A	9606.ENSP00000427900	9606.ENSP00000354878	0	0	0.540	0	0.540
KIF13B	KIF5C	9606.ENSP00000427900	9606.ENSP00000393379	0	0	0.540	0	0.540
KIF21A	KIF5C	9606.ENSP00000354878	9606.ENSP00000393379	0	0	0.540	0	0.540
KIF5C	RANBP2	9606.ENSP00000393379	9606.ENSP00000283195	0	0.292	0	0.969	0.977
KIR2DL3	KLRC1	9606.ENSP00000342215	9606.ENSP00000438038	0	0	0.900	0.732	0.972
KIT	VAV3	9606.ENSP00000288135	9606.ENSP00000359073	0	0.152	0	0.331	0.408
KIT	PIK3R1	9606.ENSP00000288135	9606.ENSP00000428056	0	0.542	0.400	0.449	0.835
KIT	PRKCA	9606.ENSP00000288135	9606.ENSP00000408695	0	0	0.900	0	0.900
KIT	KITLG	9606.ENSP00000288135	9606.ENSP00000495951	0	0.960	0.800	0.983	0.999
KITLG	PDGFRA	9606.ENSP00000495951	9606.ENSP00000257290	0	0	0	0.601	0.601
KITLG	PIK3R1	9606.ENSP00000495951	9606.ENSP00000428056	0	0	0.400	0	0.400
KLHL5	NEDD4L	9606.ENSP00000423897	9606.ENSP00000383199	0	0	0	0.408	0.408
KLK4	KPNA3	9606.ENSP00000326159	9606.ENSP00000261667	0	0	0	0.431	0.431
KLK4	KNG1	9606.ENSP00000326159	9606.ENSP00000493985	0	0	0	0.925	0.925
KLRC1	KLRK1	9606.ENSP00000438038	9606.ENSP00000240618	0	0	0	0.542	0.542
KLRK1	LCP2	9606.ENSP00000240618	9606.ENSP00000046794	0	0	0.500	0	0.499
KLRK1	TP53INP1	9606.ENSP00000240618	9606.ENSP00000344215	0	0	0	0.426	0.426
KLRK1	VAV3	9606.ENSP00000240618	9606.ENSP00000359073	0	0	0.500	0	0.499
KLRK1	PIK3R1	9606.ENSP00000240618	9606.ENSP00000428056	0	0	0.500	0	0.499
KLRK1	VAV2	9606.ENSP00000240618	9606.ENSP00000360916	0	0	0.500	0	0.499
KNG1	PMCH	9606.ENSP00000493985	9606.ENSP00000332225	0	0	0.400	0.114	0.445
KNG1	SAA1	9606.ENSP00000493985	9606.ENSP00000384906	0	0	0.400	0	0.400
KNOP1	ZFP62	9606.ENSP00000219837	9606.ENSP00000423820	0	0.546	0	0	0.546
KPNA3	RANBP2	9606.ENSP00000261667	9606.ENSP00000283195	0	0.447	0	0.080	0.470
KRT15	KRT23	9606.ENSP00000377546	9606.ENSP00000209718	0	0	0.400	0	0.400
KRT15	KRT28	9606.ENSP00000377546	9606.ENSP00000305263	0	0	0.400	0	0.400
KRT15	KRT18	9606.ENSP00000377546	9606.ENSP00000373489	0	0.310	0.400	0	0.568
KRT18	KRT23	9606.ENSP00000373489	9606.ENSP00000209718	0	0	0.400	0	0.400
KRT18	KRT28	9606.ENSP00000373489	9606.ENSP00000305263	0	0	0.400	0	0.400
KRT23	KRT28	9606.ENSP00000209718	9606.ENSP00000305263	0	0	0.400	0	0.400
KRT5	KRT73	9606.ENSP00000252242	9606.ENSP00000307014	0	0	0.400	0	0.400
KRT5	KRT6C	9606.ENSP00000252242	9606.ENSP00000252250	0	0	0.400	0.119	0.448
KRT6C	KRT73	9606.ENSP00000252250	9606.ENSP00000307014	0	0	0.400	0	0.400
LAMA4	NID2	9606.ENSP00000230538	9606.ENSP00000216286	0	0.513	0.500	0	0.746
LAMA4	LAMB1	9606.ENSP00000230538	9606.ENSP00000222399	0	0.054	0.800	0.866	0.972
LAMA4	NID1	9606.ENSP00000230538	9606.ENSP00000264187	0	0	0.500	0	0.499
LAMA4	LAMB3	9606.ENSP00000230538	9606.ENSP00000375778	0	0.253	0.400	0.970	0.985
LAMB1	NID2	9606.ENSP00000222399	9606.ENSP00000216286	0	0.220	0.500	0.381	0.737
LAMB1	UTRN	9606.ENSP00000222399	9606.ENSP00000356515	0	0	0.500	0	0.499
LAMB1	LAMB3	9606.ENSP00000222399	9606.ENSP00000375778	0	0	0.540	0.125	0.580
LAMB1	NID1	9606.ENSP00000222399	9606.ENSP00000264187	0	0	0.540	0.187	0.610
LCLAT1	LPCAT2	9606.ENSP00000310551	9606.ENSP00000262134	0	0.141	0.900	0	0.910
LCLAT1	MBOAT2	9606.ENSP00000310551	9606.ENSP00000302177	0	0	0.900	0	0.900
LCP2	PIK3R1	9606.ENSP00000046794	9606.ENSP00000428056	0	0.457	0	0	0.457
LCP2	RAC1	9606.ENSP00000046794	9606.ENSP00000348461	0	0	0.500	0	0.499
LCP2	PAK3	9606.ENSP00000046794	9606.ENSP00000353864	0	0	0.500	0	0.499
LCP2	VAV2	9606.ENSP00000046794	9606.ENSP00000360916	0	0	0.900	0.917	0.991
LCP2	VAV3	9606.ENSP00000046794	9606.ENSP00000359073	0	0	0.900	0.979	0.997
LDB3	MYO6	9606.ENSP00000401437	9606.ENSP00000358994	0	0	0.540	0	0.540
LDB3	PDLIM1	9606.ENSP00000401437	9606.ENSP00000360305	0	0	0.540	0.102	0.569
LDB3	MYO3A	9606.ENSP00000401437	9606.ENSP00000495965	0	0	0.540	0	0.540
LDB3	PDLIM5	9606.ENSP00000401437	9606.ENSP00000480359	0	0	0.540	0.102	0.569
LDHA	LRRK2	9606.ENSP00000445175	9606.ENSP00000298910	0	0.457	0	0	0.457
LDHA	LDHC	9606.ENSP00000445175	9606.ENSP00000437783	0	0.671	0.500	0.893	0.980
LDHA	MYC	9606.ENSP00000445175	9606.ENSP00000478887	0	0.441	0	0	0.441
LEO1	TCF7L1	9606.ENSP00000299601	9606.ENSP00000282111	0	0	0.500	0	0.499
LEO1	POLR2H	9606.ENSP00000299601	9606.ENSP00000415536	0	0.862	0	0	0.862
LEO1	NELFCD	9606.ENSP00000299601	9606.ENSP00000473290	0	0	0.900	0	0.900
LGALS3BP	SELE	9606.ENSP00000262776	9606.ENSP00000331736	0	0.292	0	0.496	0.627
LGR6	RSPO2	9606.ENSP00000356247	9606.ENSP00000276659	0	0	0.500	0.082	0.521
LGR6	RSPO3	9606.ENSP00000356247	9606.ENSP00000349131	0	0	0.500	0.082	0.521
LIG3	POLB	9606.ENSP00000367787	9606.ENSP00000265421	0	0.632	0.500	0.982	0.996
LIG3	RBBP8	9606.ENSP00000367787	9606.ENSP00000382628	0	0	0.500	0	0.499
LIPF	PNLIP	9606.ENSP00000377900	9606.ENSP00000358223	0	0	0.900	0	0.900
LMAN1L	SEC23A	9606.ENSP00000310431	9606.ENSP00000306881	0	0	0.500	0	0.499
LMAN1L	SEC11C	9606.ENSP00000310431	9606.ENSP00000468633	0	0.477	0	0	0.477
LMAN1L	SAR1B	9606.ENSP00000310431	9606.ENSP00000385432	0	0	0.500	0	0.499
LMAN1L	SEC16A	9606.ENSP00000310431	9606.ENSP00000325827	0	0	0.500	0	0.499
LMO4	RBBP8	9606.ENSP00000359575	9606.ENSP00000382628	0	0.457	0	0	0.457
LMO4	SSBP2	9606.ENSP00000359575	9606.ENSP00000483921	0	0.660	0	0	0.660
LMOD1	VCL	9606.ENSP00000356257	9606.ENSP00000211998	0	0	0.500	0	0.499
LMOD1	MYL9	9606.ENSP00000356257	9606.ENSP00000279022	0	0	0.500	0	0.499
LMOD1	SORBS1	9606.ENSP00000356257	9606.ENSP00000360293	0	0	0.500	0	0.499
LMOD1	TPM2	9606.ENSP00000356257	9606.ENSP00000496494	0	0	0.500	0.116	0.539
LMOD1	MYH11	9606.ENSP00000356257	9606.ENSP00000379616	0	0	0.800	0	0.800
LPAR1	NEDD4L	9606.ENSP00000363553	9606.ENSP00000383199	0	0.457	0	0	0.457
LPCAT2	PLA2G7	9606.ENSP00000262134	9606.ENSP00000274793	0	0	0.900	0	0.900
LRRC7	SHANK2	9606.ENSP00000309245	9606.ENSP00000345193	0	0	0	0.404	0.404
LRRC8B	LRRC8D	9606.ENSP00000491377	9606.ENSP00000338887	0	0.573	0.500	0	0.777
LRRK2	WNT2	9606.ENSP00000298910	9606.ENSP00000265441	0	0	0.540	0	0.540
LRRK2	MYL9	9606.ENSP00000298910	9606.ENSP00000279022	0	0.422	0	0	0.422
LRRK2	RANBP2	9606.ENSP00000298910	9606.ENSP00000283195	0	0.457	0	0	0.457
LRRK2	MAP1B	9606.ENSP00000298910	9606.ENSP00000296755	0	0.457	0	0	0.457
LRRK2	PGM3	9606.ENSP00000298910	9606.ENSP00000425809	0	0.457	0	0	0.457
LRRK2	RAC1	9606.ENSP00000298910	9606.ENSP00000348461	0	0.457	0	0	0.457
LRRK2	MOGS	9606.ENSP00000298910	9606.ENSP00000410992	0	0.457	0	0	0.457
LRRK2	SEC16A	9606.ENSP00000298910	9606.ENSP00000325827	0	0.457	0	0	0.457
LRRK2	MSN	9606.ENSP00000298910	9606.ENSP00000353408	0	0.457	0	0.406	0.663
LUM	TGFB3	9606.ENSP00000266718	9606.ENSP00000238682	0	0	0.500	0	0.499
LUM	NCAM1	9606.ENSP00000266718	9606.ENSP00000480132	0	0	0	0.526	0.526
LUM	POSTN	9606.ENSP00000266718	9606.ENSP00000369071	0	0	0	0.542	0.542
LUM	TGFB2	9606.ENSP00000266718	9606.ENSP00000355896	0	0	0.500	0.394	0.684
LY96	S100A8	9606.ENSP00000284818	9606.ENSP00000357721	0	0	0.500	0	0.499
LYAR	SREK1IP1	9606.ENSP00000345917	9606.ENSP00000427401	0	0.421	0	0	0.420
LYVE1	SPP1	9606.ENSP00000256178	9606.ENSP00000378517	0	0	0	0.454	0.454
MAL2	TPD52	9606.ENSP00000479708	9606.ENSP00000429309	0	0.457	0	0	0.457
MAML2	MEF2C	9606.ENSP00000434552	9606.ENSP00000340874	0	0	0	0.416	0.416
MAOA	MAOB	9606.ENSP00000340684	9606.ENSP00000367309	0	0.508	0.900	0	0.948
MAP7	TRIM36	9606.ENSP00000482335	9606.ENSP00000282369	0	0.468	0	0	0.468
MAPK9	SH3RF1	9606.ENSP00000394560	9606.ENSP00000284637	0	0	0	0.908	0.908
MARVELD2	OCLN	9606.ENSP00000323264	9606.ENSP00000347379	0	0.125	0	0.982	0.983
MCCC2	NELFCD	9606.ENSP00000343657	9606.ENSP00000473290	0	0.363	0.449	0.239	0.709
MCM7	MSH4	9606.ENSP00000307288	9606.ENSP00000263187	0	0	0	0.435	0.435
MCM7	MYC	9606.ENSP00000307288	9606.ENSP00000478887	0	0.408	0	0	0.408
MCUR1	MICU3	9606.ENSP00000368468	9606.ENSP00000321455	0	0	0	0.950	0.950
MEF2C	PPARGC1A	9606.ENSP00000340874	9606.ENSP00000264867	0	0	0.700	0.684	0.901
MEF2C	TBX5	9606.ENSP00000340874	9606.ENSP00000309913	0	0	0	0.497	0.497
MEF2C	MYOCD	9606.ENSP00000340874	9606.ENSP00000401678	0	0	0	0.436	0.436
MEIS1	MEIS2	9606.ENSP00000272369	9606.ENSP00000453793	0	0.965	0	0.361	0.977
MGAT4A	MGAT4B	9606.ENSP00000264968	9606.ENSP00000338487	0	0	0.900	0	0.900
MGST2	MGST3	9606.ENSP00000482639	9606.ENSP00000356864	0	0	0.500	0	0.499
MMP2	WFDC2	9606.ENSP00000219070	9606.ENSP00000361761	0	0.292	0	0.404	0.559
MMP2	SPP1	9606.ENSP00000219070	9606.ENSP00000378517	0	0	0	0.586	0.586
MMP2	TIMP3	9606.ENSP00000219070	9606.ENSP00000266085	0	0.479	0	0.479	0.717
MMP8	TFPI	9606.ENSP00000236826	9606.ENSP00000233156	0	0	0	0.409	0.408
MNS1	RIBC2	9606.ENSP00000260453	9606.ENSP00000483356	0	0.801	0	0	0.801
MPP2	MPP6	9606.ENSP00000428182	9606.ENSP00000222644	0	0.654	0	0	0.654
MRPL20	MRPS31	9606.ENSP00000341082	9606.ENSP00000315397	0	0.807	0	0	0.807
MRPL20	MRPS33	9606.ENSP00000341082	9606.ENSP00000320567	0	0.807	0	0	0.807
MRPL20	RBMS3	9606.ENSP00000341082	9606.ENSP00000373277	0	0.420	0	0	0.420
MRPL20	MRTO4	9606.ENSP00000341082	9606.ENSP00000364320	0	0.505	0	0	0.505
MRPL20	MRPL50	9606.ENSP00000341082	9606.ENSP00000363999	0	0.917	0	0	0.918
MRPL20	MRPS15	9606.ENSP00000341082	9606.ENSP00000362208	0	0.947	0	0	0.947
MRPL50	MRPS31	9606.ENSP00000363999	9606.ENSP00000315397	0	0.807	0	0	0.807
MRPL50	MRPS33	9606.ENSP00000363999	9606.ENSP00000320567	0	0.807	0	0	0.807
MRPL50	MRPS15	9606.ENSP00000363999	9606.ENSP00000362208	0	0.818	0	0	0.818
MRPS15	MRPS31	9606.ENSP00000362208	9606.ENSP00000315397	0	0.938	0.800	0	0.987
MRPS15	MRPS33	9606.ENSP00000362208	9606.ENSP00000320567	0	0.938	0.900	0	0.993
MRPS31	MRPS33	9606.ENSP00000315397	9606.ENSP00000320567	0	0.974	0.800	0	0.994
MRTO4	WDR12	9606.ENSP00000364320	9606.ENSP00000261015	0	0.778	0.540	0	0.893
MRTO4	RPL22L1	9606.ENSP00000364320	9606.ENSP00000346080	0	0.401	0	0	0.400
MRTO4	RPL39L	9606.ENSP00000364320	9606.ENSP00000389356	0	0.403	0	0	0.403
MS4A1	SELL	9606.ENSP00000433277	9606.ENSP00000498227	0	0	0	0.529	0.529
MSMB	TRPM8	9606.ENSP00000463092	9606.ENSP00000323926	0	0	0	0.482	0.482
MSN	VCL	9606.ENSP00000353408	9606.ENSP00000211998	0	0.186	0.500	0.684	0.860
MSN	RIPOR2	9606.ENSP00000353408	9606.ENSP00000259698	0	0	0.800	0	0.800
MSN	RANBP2	9606.ENSP00000353408	9606.ENSP00000283195	0	0	0.500	0	0.499
MSN	MYO3A	9606.ENSP00000353408	9606.ENSP00000495965	0	0	0.500	0	0.499
MSN	XIRP2	9606.ENSP00000353408	9606.ENSP00000386840	0	0	0.800	0	0.800
MSN	SELL	9606.ENSP00000353408	9606.ENSP00000498227	0	0.292	0	0.749	0.814
MT1H	SPINK7	9606.ENSP00000330587	9606.ENSP00000274565	0	0.421	0	0	0.420
MYB	SND1	9606.ENSP00000339992	9606.ENSP00000346762	0	0.292	0	0.562	0.676
MYC	TMEM97	9606.ENSP00000478887	9606.ENSP00000226230	0	0	0	0.418	0.418
MYC	TCF7L1	9606.ENSP00000478887	9606.ENSP00000282111	0	0	0	0.420	0.420
MYC	RBMS1	9606.ENSP00000478887	9606.ENSP00000294904	0	0.161	0	0.393	0.468
MYC	RUVBL1	9606.ENSP00000478887	9606.ENSP00000318297	0	0.457	0	0.824	0.900
MYC	PLEKHH1	9606.ENSP00000478887	9606.ENSP00000330278	0	0.129	0	0.391	0.446
MYEF2	SOX2	9606.ENSP00000316950	9606.ENSP00000323588	0	0.457	0	0	0.457
MYH11	VCL	9606.ENSP00000379616	9606.ENSP00000211998	0	0	0.500	0	0.499
MYH11	MYL9	9606.ENSP00000379616	9606.ENSP00000279022	0	0.255	0.900	0.124	0.929
MYH11	SORBS1	9606.ENSP00000379616	9606.ENSP00000360293	0	0	0.500	0	0.499
MYH11	TPM2	9606.ENSP00000379616	9606.ENSP00000496494	0	0.116	0.500	0.340	0.682
MYH11	MYH8	9606.ENSP00000379616	9606.ENSP00000384330	0	0	0.720	0	0.720
MYH8	MYL9	9606.ENSP00000384330	9606.ENSP00000279022	0	0.207	0.720	0.124	0.788
MYL9	VCL	9606.ENSP00000279022	9606.ENSP00000211998	0	0	0.500	0	0.499
MYL9	TAGLN	9606.ENSP00000279022	9606.ENSP00000376678	0	0.043	0	0.456	0.457
MYL9	SORBS1	9606.ENSP00000279022	9606.ENSP00000360293	0	0	0.500	0	0.499
MYL9	TPM2	9606.ENSP00000279022	9606.ENSP00000496494	0	0	0.500	0.050	0.504
MYO10	RMDN2	9606.ENSP00000421280	9606.ENSP00000234195	0	0	0	0.414	0.414
MYO10	TM4SF1	9606.ENSP00000421280	9606.ENSP00000304277	0	0	0	0.561	0.561
MYO3A	RIPOR2	9606.ENSP00000495965	9606.ENSP00000259698	0	0	0.500	0	0.499
MYO3A	MYO6	9606.ENSP00000495965	9606.ENSP00000358994	0	0	0.900	0	0.900
MYO3A	PDLIM1	9606.ENSP00000495965	9606.ENSP00000360305	0	0	0.540	0	0.540
MYO3A	XIRP2	9606.ENSP00000495965	9606.ENSP00000386840	0	0	0.500	0	0.499
MYO3A	PDLIM5	9606.ENSP00000495965	9606.ENSP00000480359	0	0	0.540	0	0.540
MYO5C	NEXN	9606.ENSP00000261839	9606.ENSP00000333938	0	0.422	0	0	0.422
MYO6	PDLIM5	9606.ENSP00000358994	9606.ENSP00000480359	0	0	0.540	0	0.540
MYO6	PDLIM1	9606.ENSP00000358994	9606.ENSP00000360305	0	0	0.540	0	0.540
NAALAD2	NAALADL2	9606.ENSP00000432481	9606.ENSP00000404705	0	0.478	0	0	0.478
NAT1	NAT2	9606.ENSP00000443194	9606.ENSP00000286479	0	0	0.900	0	0.900
NCALD	VSNL1	9606.ENSP00000379256	9606.ENSP00000384719	0	0.610	0	0	0.610
NCAM1	NLGN1	9606.ENSP00000480132	9606.ENSP00000392500	0	0	0	0.468	0.468
NCAM1	PRNP	9606.ENSP00000480132	9606.ENSP00000399376	0	0.508	0.900	0.889	0.994
NCAM1	SPTBN2	9606.ENSP00000480132	9606.ENSP00000432568	0	0	0.400	0	0.400
NCKAP1L	RAC1	9606.ENSP00000293373	9606.ENSP00000348461	0	0	0.500	0	0.499
NDC80	SKA2	9606.ENSP00000261597	9606.ENSP00000333433	0	0	0.720	0	0.720
NDC80	SKA1	9606.ENSP00000261597	9606.ENSP00000285116	0	0.421	0.720	0	0.830
NDN	PPARGC1A	9606.ENSP00000497916	9606.ENSP00000264867	0	0.292	0	0.380	0.542
NEDD4L	OCLN	9606.ENSP00000383199	9606.ENSP00000347379	0	0.427	0	0	0.426
NEDD4L	UBE2E3	9606.ENSP00000383199	9606.ENSP00000473623	0	0.457	0	0.639	0.795
NELFCD	POLR2H	9606.ENSP00000473290	9606.ENSP00000415536	0	0.800	0.500	0	0.895
NEXN	PPP1R9A	9606.ENSP00000333938	9606.ENSP00000405514	0	0.599	0	0	0.599
NID1	NID2	9606.ENSP00000264187	9606.ENSP00000216286	0	0.463	0	0.593	0.772
NLGN1	SHANK2	9606.ENSP00000392500	9606.ENSP00000345193	0	0	0.500	0.068	0.514
NLGN1	SPARCL1	9606.ENSP00000392500	9606.ENSP00000414856	0	0	0	0.456	0.456
NOP10	NVL	9606.ENSP00000332198	9606.ENSP00000281701	0	0	0.900	0	0.900
NOP10	RUVBL1	9606.ENSP00000332198	9606.ENSP00000318297	0	0	0	0.815	0.815
NOP10	SMG5	9606.ENSP00000332198	9606.ENSP00000355261	0	0	0.540	0	0.540
NOP10	NOP56	9606.ENSP00000332198	9606.ENSP00000370589	0	0.162	0.720	0	0.755
NOP56	WDR3	9606.ENSP00000370589	9606.ENSP00000308179	0	0.930	0.540	0	0.966
NOX1	SH3PXD2B	9606.ENSP00000362057	9606.ENSP00000309714	0	0	0	0.794	0.794
NOX1	RAC1	9606.ENSP00000362057	9606.ENSP00000348461	0	0	0.540	0.093	0.565
NRG1	PIK3R1	9606.ENSP00000287842	9606.ENSP00000428056	0	0	0.400	0	0.400
NRG1	S100A4	9606.ENSP00000287842	9606.ENSP00000357704	0	0.405	0	0	0.405
NTF4	PIK3R1	9606.ENSP00000469455	9606.ENSP00000428056	0	0	0.500	0	0.499
NUP62CL	OGT	9606.ENSP00000361544	9606.ENSP00000362824	0	0.568	0	0	0.568
NUSAP1	RANBP2	9606.ENSP00000499238	9606.ENSP00000283195	0	0.653	0	0	0.653
NVL	SMG5	9606.ENSP00000281701	9606.ENSP00000355261	0	0	0.540	0	0.540
OCLN	S100A8	9606.ENSP00000347379	9606.ENSP00000357721	0	0	0	0.412	0.412
OGN	OMD	9606.ENSP00000364711	9606.ENSP00000364700	0	0	0	0.432	0.432
OGT	THAP2	9606.ENSP00000362824	9606.ENSP00000310796	0	0.603	0	0	0.603
OGT	RUVBL1	9606.ENSP00000362824	9606.ENSP00000318297	0	0	0.720	0	0.720
OGT	PHF12	9606.ENSP00000362824	9606.ENSP00000329933	0	0	0.540	0.116	0.575
OMD	PRELP	9606.ENSP00000364700	9606.ENSP00000343924	0	0	0	0.431	0.431
PAK3	SEMA3A	9606.ENSP00000353864	9606.ENSP00000265362	0	0	0.500	0	0.499
PAK3	RHOJ	9606.ENSP00000353864	9606.ENSP00000316729	0	0.419	0.500	0.116	0.720
PAK3	RAC1	9606.ENSP00000353864	9606.ENSP00000348461	0	0.555	0.700	0.121	0.872
PAK3	SLIT2	9606.ENSP00000353864	9606.ENSP00000422591	0	0	0.500	0	0.499
PAK3	VAV3	9606.ENSP00000353864	9606.ENSP00000359073	0	0	0.500	0	0.499
PAK3	ROBO1	9606.ENSP00000353864	9606.ENSP00000420321	0	0	0.500	0	0.499
PAK3	VAV2	9606.ENSP00000353864	9606.ENSP00000360916	0	0	0.500	0	0.499
PDE11A	PDE5A	9606.ENSP00000286063	9606.ENSP00000347046	0	0	0	0.490	0.489
PDGFC	PDGFRA	9606.ENSP00000422464	9606.ENSP00000257290	0	0.576	0	0.982	0.992
PDGFRA	PIK3R1	9606.ENSP00000257290	9606.ENSP00000428056	0	0.657	0.400	0.337	0.851
PDIA5	SPINK1	9606.ENSP00000323313	9606.ENSP00000296695	0	0.421	0	0	0.420
PDLIM1	PDLIM5	9606.ENSP00000360305	9606.ENSP00000480359	0	0	0.540	0.131	0.583
PFN4	VCL	9606.ENSP00000322170	9606.ENSP00000211998	0	0	0.900	0.436	0.941
PFN4	XPO6	9606.ENSP00000322170	9606.ENSP00000302790	0	0	0	0.884	0.884
PGM5	SGCD	9606.ENSP00000379678	9606.ENSP00000338343	0	0	0.720	0	0.720
PGM5	UTRN	9606.ENSP00000379678	9606.ENSP00000356515	0	0.292	0.360	0.053	0.533
PGM5	SGCB	9606.ENSP00000379678	9606.ENSP00000370839	0	0	0.720	0	0.720
PGRMC1	TMEM97	9606.ENSP00000217971	9606.ENSP00000226230	0	0	0	0.947	0.947
PIGR	RAB3B	9606.ENSP00000348888	9606.ENSP00000360718	0	0.292	0	0.643	0.736
PIK3C2G	PIK3R1	9606.ENSP00000445381	9606.ENSP00000428056	0	0	0.900	0	0.900
PIK3R1	TLR3	9606.ENSP00000428056	9606.ENSP00000296795	0	0.457	0	0	0.457
PIK3R1	PTN	9606.ENSP00000428056	9606.ENSP00000341170	0	0	0.500	0	0.499
PIK3R1	RAC1	9606.ENSP00000428056	9606.ENSP00000348461	0	0.457	0.400	0	0.660
PIK3R1	RND3	9606.ENSP00000428056	9606.ENSP00000364886	0	0.163	0.500	0	0.563
PIK3R1	SPP1	9606.ENSP00000428056	9606.ENSP00000378517	0	0.363	0	0.596	0.731
PIK3R1	PTPRJ	9606.ENSP00000428056	9606.ENSP00000400010	0	0	0	0.445	0.445
PLA2G10	PLA2G2A	9606.ENSP00000393847	9606.ENSP00000383364	0	0	0.500	0.116	0.539
PLA2G7	SAA4	9606.ENSP00000274793	9606.ENSP00000278222	0	0	0.540	0	0.540
PLA2G7	SAA2	9606.ENSP00000274793	9606.ENSP00000436126	0	0	0.540	0	0.540
PLA2G7	SAA1	9606.ENSP00000274793	9606.ENSP00000384906	0	0	0.540	0	0.540
PLEKHA2	UTRN	9606.ENSP00000482228	9606.ENSP00000356515	0	0.479	0	0.403	0.675
PLEKHA7	SLC25A31	9606.ENSP00000435389	9606.ENSP00000281154	0	0	0.720	0	0.720
PMCH	SAA1	9606.ENSP00000332225	9606.ENSP00000384906	0	0	0.400	0	0.400
POLD2	PRIM2	9606.ENSP00000480186	9606.ENSP00000484105	0	0	0.900	0	0.900
POLR1B	TWISTNB	9606.ENSP00000444136	9606.ENSP00000222567	0	0.989	0.800	0.454	0.998
POLR1B	POLR2H	9606.ENSP00000444136	9606.ENSP00000415536	0	0.976	0.800	0	0.995
POLR2H	TWISTNB	9606.ENSP00000415536	9606.ENSP00000222567	0	0.945	0.800	0	0.988
POLR2H	TAF4B	9606.ENSP00000415536	9606.ENSP00000462980	0	0	0.500	0	0.499
POSTN	PRELP	9606.ENSP00000369071	9606.ENSP00000343924	0	0	0	0.405	0.405
PPARGC1A	TFPI	9606.ENSP00000264867	9606.ENSP00000233156	0	0	0	0.430	0.430
PPFIA2	SLC18A2	9606.ENSP00000450337	9606.ENSP00000496339	0	0	0.500	0	0.499
PPFIA2	UNC13B	9606.ENSP00000450337	9606.ENSP00000479261	0	0	0.500	0.172	0.568
PPP1R12A	PRKG1	9606.ENSP00000389168	9606.ENSP00000363092	0	0.292	0	0.365	0.531
PPP1R3A	PPP1R3C	9606.ENSP00000284601	9606.ENSP00000238994	0	0	0.900	0	0.900
PPP1R3A	PPP1R42	9606.ENSP00000284601	9606.ENSP00000315035	0	0	0.540	0	0.540
PPP1R3C	PPP1R42	9606.ENSP00000238994	9606.ENSP00000315035	0	0	0.540	0	0.540
PPP2CB	SPRY2	9606.ENSP00000221138	9606.ENSP00000366306	0	0	0.500	0	0.499
PPP2CB	STK26	9606.ENSP00000221138	9606.ENSP00000377867	0	0.522	0	0.116	0.559
PPP2CB	PPP3CA	9606.ENSP00000221138	9606.ENSP00000378323	0	0	0.900	0	0.900
PPP3CA	TNS4	9606.ENSP00000378323	9606.ENSP00000254051	0	0.438	0	0	0.438
PPP3CA	RCAN2	9606.ENSP00000378323	9606.ENSP00000360425	0	0.613	0	0	0.613
PREX2	RAC1	9606.ENSP00000288368	9606.ENSP00000348461	0	0.350	0	0.125	0.407
PRKCA	VCL	9606.ENSP00000408695	9606.ENSP00000211998	0	0	0	0.477	0.477
PRKCA	PTPRC	9606.ENSP00000408695	9606.ENSP00000411355	0	0	0	0.450	0.450
PRKCA	PRKCB	9606.ENSP00000408695	9606.ENSP00000496129	0	0.596	0.900	0	0.957
PRKD1	RYR2	9606.ENSP00000390535	9606.ENSP00000355533	0	0	0	0.459	0.459
PRKG1	RGS2	9606.ENSP00000363092	9606.ENSP00000235382	0	0.292	0	0.309	0.489
PSMA5	PSMG4	9606.ENSP00000271308	9606.ENSP00000392353	0	0.582	0	0	0.582
